lead_id,true_segment,agent_first_name,metro_tier,years_licensed,deals_last_12m,team_role,has_youtube,yt_subscribers,videos_last_90d,ig_posts_per_month,lead_source,deals_bucket,bio,true_p0,true_p1,true_call_uplift,true_reply_p_tmpl0,true_reply_p_tmpl1,true_reply_p_tmpl2,rule_fit,llm_fit,llm_fallback,llm_status,llm_reason,W,template,pi_W,pi_A,booked_call,positive_reply
L60917001758,ambiguous_team_member,Aisha,tier2,13,3,team_member,False,0,0,10,cold_list,low,Aisha is a licensed agent in a mid-size metro with 13 years in the business. Has some in-house support for producing video content. Added from an outreach list.,0.06402566428107488,0.15519325152553654,0.09116758724446165,0.11180584610553358,0.08811778248708266,0.055050683185607,3.0,,,,,1,1,0.5,0.3333333333333333,0,0
L60917005519,hidden_gem_sparse_bio,Carlos,tier2,2,14,solo,False,0,0,13,cold_list,mid,"Based in a mid-size metro, Carlos has 2 years of experience. Closed 14 deals in the last 12 months. Added from an outreach list.",0.037886856126047815,0.1779767250486655,0.14008986892261768,0.10266040138198831,0.092903922952045,0.03665271069791538,14.0,,,,,1,0,0.5,0.3333333333333333,1,0
L60917005772,persuadable_growth,Priya,tier3,23,17,team_member,False,0,0,11,webinar,high,"Based in a smaller market, Priya has 23 years of experience. Closed 17 deals in the last 12 months. Keeps up an active social media presence. Signed up after a webinar.",0.018341742579056165,0.13491030002406545,0.1165685574450093,0.0865398823600422,0.11377411262720676,0.07792130067750347,17.0,,,,,0,0,0.5,0.3333333333333333,0,0
L60917001361,persuadable_growth,Wei,tier1,11,5,team_member,False,0,0,15,webinar,mid,Wei is a licensed agent with 11 years in the business.,0.027189387680022447,0.12057266213744525,0.0933832744574228,0.11082838432403305,0.08592870710620061,0.06890444201022453,5.0,,,,,0,1,0.5,0.3333333333333333,0,0
L60917005048,lost_cause_parttime,Julia,tier3,4,0,solo,False,0,0,0,cold_list,low,Julia is a licensed agent in a smaller market with 4 years in the business.,0.018997548448294325,0.13704146378276508,0.11804391533447076,0.12301773044074418,0.091526072638802,0.08769261772328035,0.0,,,,,1,2,0.5,0.3333333333333333,0,0
L60917003063,do_not_disturb_media_team,Fatima,tier2,4,31,team_lead,True,21078,23,15,cold_list,high,"Fatima has been licensed for 4 years, working in a mid-size metro.",0.13548843961804782,0.10449098643108215,-0.030997453186965673,0.08973333190216387,0.10105163118237569,0.12760481473750646,71.078,,,,,1,0,0.5,0.3333333333333333,1,0
L60917003124,do_not_disturb_media_team,Sofia,tier2,19,34,team_lead,True,24103,26,10,webinar,high,Realtor based in a mid-size metro.,0.0975680294449132,0.07936806047072532,-0.01819996897418788,0.08375965563768176,0.07651151995235525,0.122459464543566,74.10300000000001,,,,,0,1,0.5,0.3333333333333333,0,0
L60917000695,sure_thing_inbound,Marcus,tier2,1,8,solo,False,0,0,6,inbound_form,mid,"Based in a mid-size metro, Marcus has 1 years of experience. Closed 8 deals in the last 12 months. Recently asked about getting started with video for listings. Filled out our contact form.",0.34445987420040525,0.3165201914305118,-0.027939682769893448,0.12355083448733818,0.07387200785781364,0.03596962161720469,28.0,,,,,1,2,0.5,0.3333333333333333,0,0
L60917005768,persuadable_growth,David,tier3,19,18,solo,False,0,0,19,webinar,high,David is a licensed agent in a smaller market with 19 years in the business. Closed 18 deals in the last 12 months. Mentioned wanting help building out a YouTube presence. Keeps up an active social media presence. Signed up after a webinar.,0.031451393646568335,0.15883666546554615,0.1273852718189778,0.10048589871676424,0.1351014736056421,0.08524236806773894,18.0,,,,,0,0,0.5,0.3333333333333333,0,0
L60917000294,persuadable_growth,Tom,tier3,18,17,team_member,False,0,0,8,webinar,high,"Based in a smaller market, Tom has 18 years of experience. Closed 17 deals in the last 12 months. Posts on Instagram regularly. Signed up after a webinar.",0.025446206423955363,0.14306538598358293,0.11761917955962756,0.12705182658217049,0.11680531396657007,0.07400273364754759,17.0,,,,,0,1,0.5,0.3333333333333333,0,0
L60917003900,persuadable_growth,Grace,tier3,17,18,solo,False,0,0,10,webinar,high,"Based in a smaller market, Grace has 17 years of experience. Attended one of our marketing webinars.",0.02242810712803544,0.1659421784460354,0.14351407131799995,0.10508229394424218,0.09908427453911048,0.07428502203621772,18.0,,,,,1,0,0.5,0.3333333333333333,1,0
L60917004254,ambiguous_team_member,Kevin,tier3,12,14,team_member,False,0,0,7,cold_list,mid,"Kevin has been licensed for 12 years, working in a smaller market. Closed 14 deals in the last 12 months. Shares listings and updates on social media often. Added from an outreach list.",0.0651960054262037,0.15821284719844647,0.09301684177224277,0.11407839162672385,0.08699386064131873,0.05348874129613604,14.0,,,,,0,1,0.5,0.3333333333333333,0,0
L60917005620,ambiguous_team_member,Daniel,tier2,11,6,team_member,False,0,0,10,webinar,mid,Daniel is a licensed agent with 11 years in the business.,0.05405590148187838,0.11136349476976488,0.0573075932878865,0.10615511046208741,0.0952941999287733,0.10723998658554638,6.0,,,,,0,1,0.5,0.3333333333333333,0,0
L60917000070,persuadable_growth,Maria,tier2,9,7,solo,False,0,0,19,cold_list,mid,"Maria has been licensed for 9 years, working in a mid-size metro. Closed 7 deals in the last 12 months. Mentioned wanting help building out a YouTube presence. Shares listings and updates on social media often. Added from an outreach list.",0.03520512448244728,0.16738891915601445,0.13218379467356717,0.0734175252411022,0.043297123176742315,0.08756679519014425,7.0,,,,,1,0,0.5,0.3333333333333333,0,0
L60917001360,do_not_disturb_media_team,Maria,tier3,10,23,team_lead,True,14408,18,13,cold_list,high,"Maria has been licensed for 10 years, working in a smaller market. Closed 23 deals in the last 12 months. Sourced from a purchased contact list.",0.0673307682293238,0.024800896814034516,-0.04252987141528928,0.099721730542183,0.06846370208982128,0.1043539175681806,57.408,,,,,0,0,0.5,0.3333333333333333,0,0
L60917001484,ambiguous_team_member,Robert,tier1,23,15,team_member,False,0,0,5,webinar,high,"Based in a major metro, Robert has 23 years of experience.",0.04414754106659123,0.03540955606343558,-0.008737985003155653,0.12908867190285808,0.12154036258010138,0.10866598021740687,15.0,,,,,1,2,0.5,0.3333333333333333,0,1
L60917000485,ambiguous_team_member,Emily,tier1,16,12,team_member,False,0,0,9,cold_list,mid,Emily is a licensed agent in a major metro with 16 years in the business. Shares listings and updates on social media often. Sourced from a purchased contact list.,0.03876334957059549,0.116797775357848,0.0780344257872525,0.0786481833768855,0.0589941087175123,0.07559003974976489,12.0,,,,,0,0,0.5,0.3333333333333333,0,0
L60917001298,hidden_gem_sparse_bio,Linda,tier3,10,13,team_member,False,0,0,8,cold_list,mid,Linda is a licensed agent in a smaller market with 10 years in the business. Closed 13 deals in the last 12 months. Keeps up an active social media presence. Sourced from a purchased contact list.,0.017481370816998142,0.1834401416959062,0.16595877087890806,0.08779527698639704,0.08567729617518102,0.05603436979794131,13.0,,,,,0,1,0.5,0.3333333333333333,0,0
L60917003168,persuadable_growth,Maria,tier3,2,6,solo,False,0,0,8,webinar,mid,Maria is a licensed agent in a smaller market with 2 years in the business. Closed 6 deals in the last 12 months. Attended one of our marketing webinars.,0.02518225270694026,0.15707969926370308,0.13189744655676283,0.07883674551685378,0.0967916181606389,0.07922375440147887,6.0,,,,,0,2,0.5,0.3333333333333333,0,0
L60917002351,sure_thing_inbound,James,tier2,6,17,solo,True,113,4,13,inbound_form,high,"James has been licensed for 6 years, working in a mid-size metro. Closed 17 deals in the last 12 months. Filled out our contact form.",0.30945338986569937,0.3043629193407692,-0.0050904705249301685,0.13514958172819613,0.06724311646258357,0.10418374940880741,57.113,,,,,0,1,0.5,0.3333333333333333,1,0
L60917000359,do_not_disturb_media_team,Fatima,tier2,13,21,team_lead,True,23554,11,19,cold_list,high,"Fatima has been licensed for 13 years, working in a mid-size metro. Closed 21 deals in the last 12 months. The team already runs a YouTube channel with a dedicated media hire. Shares listings and updates on social media often. Added from an outreach list.",0.06884440815271374,0.005,-0.06384440815271374,0.10589223497897418,0.07111725882946776,0.13682776098126279,64.554,,,,,0,1,0.5,0.3333333333333333,0,0
L60917002592,hidden_gem_sparse_bio,Fatima,tier3,15,7,solo,False,0,0,15,cold_list,mid,"Fatima has been licensed for 15 years, working in a smaller market. Closed 7 deals in the last 12 months.",0.03538202082815644,0.16147350644294184,0.1260914856147854,0.08470605752426019,0.0869436831516846,0.06615336660139515,7.0,,,,,1,1,0.5,0.3333333333333333,1,0
L60917003007,lost_cause_parttime,Michael,tier2,9,0,solo,False,0,0,1,cold_list,low,Realtor based in a mid-size metro.,0.021781773690090215,0.019374331088593003,-0.0024074426014972124,0.1266074162640229,0.06679696546782818,0.06347858955103657,0.0,,,,,1,2,0.5,0.3333333333333333,0,0
L60917004147,ambiguous_team_member,Sofia,tier3,2,16,team_member,False,0,0,9,cold_list,high,Realtor based in a smaller market.,0.0387108355971574,0.05696876071213217,0.018257925114974774,0.07328760475612803,0.12489711550131359,0.07932489713469898,16.0,,,,,1,2,0.5,0.3333333333333333,0,0
L60917003280,do_not_disturb_media_team,David,tier1,22,24,team_lead,True,26297,11,16,cold_list,high,"Based in a major metro, David has 22 years of experience. Closed 24 deals in the last 12 months. Keeps up an active social media presence.",0.08976788352438052,0.04879086016339443,-0.04097702336098609,0.09224751592853703,0.08592870841839874,0.1493903351281809,70.297,,,,,0,2,0.5,0.3333333333333333,0,0
L60917000564,lost_cause_parttime,Nina,tier1,17,1,solo,False,0,0,1,webinar,low,Nina is a licensed agent in a major metro with 17 years in the business. Closed 1 deals in the last 12 months. Attended one of our marketing webinars.,0.025887578694479184,0.0677826313160951,0.04189505262161592,0.10369373184137992,0.07422051244387184,0.09502945735153602,1.0,,,,,0,0,0.5,0.3333333333333333,1,0
L60917004906,ambiguous_team_member,Sofia,tier3,7,3,team_member,False,0,0,11,webinar,low,Sofia is a licensed agent in a smaller market with 7 years in the business. Attended one of our marketing webinars.,0.042750968660867854,0.10797801674740562,0.06522704808653776,0.08627536082081935,0.09233948913343173,0.0449216542332157,3.0,,,,,0,1,0.5,0.3333333333333333,0,0
L60917005908,ambiguous_team_member,Aisha,tier2,2,16,team_member,False,0,0,11,cold_list,high,Aisha is a licensed agent in a mid-size metro with 2 years in the business. Closed 16 deals in the last 12 months. Posts on Instagram regularly.,0.055419000927985455,0.1065596919144094,0.05114069098642394,0.060293673110391584,0.09917405184210762,0.07180245435775943,16.0,,,,,1,0,0.5,0.3333333333333333,0,0
L60917004893,persuadable_growth,Michael,tier2,9,8,solo,False,0,0,11,webinar,mid,"Based in a mid-size metro, Michael has 9 years of experience. Closed 8 deals in the last 12 months. Keeps up an active social media presence. Attended one of our marketing webinars.",0.044286599600762984,0.21208623812947158,0.1677996385287086,0.10815069677970301,0.0722329966538333,0.10654844481165099,8.0,,,,,1,0,0.5,0.3333333333333333,0,0
L60917000484,lost_cause_parttime,Priya,tier1,9,1,solo,False,0,0,2,webinar,low,Priya is a realtor in a major metro.,0.019632475836228923,0.005,-0.014632475836228922,0.07214073415089549,0.08520453878091688,0.06427514090129219,1.0,,,,,0,0,0.5,0.3333333333333333,0,0
L60917001336,ambiguous_team_member,Tom,tier2,19,9,team_member,False,0,0,2,cold_list,mid,"Based in a mid-size metro, Tom has 19 years of experience. Closed 9 deals in the last 12 months.",0.03960411223070188,0.14370788202709117,0.1041037697963893,0.07393996405482292,0.07211584542948618,0.05341421826815828,9.0,,,,,1,0,0.5,0.3333333333333333,0,0
L60917002596,lost_cause_parttime,Yolanda,tier3,16,1,solo,False,0,0,0,cold_list,low,"Yolanda has been licensed for 16 years, working in a smaller market. Closed 1 deals in the last 12 months. Says they want to grow the business this year.",0.017904484369123067,0.120362049497912,0.10245756512878894,0.10068130069169832,0.05623670318891262,0.08920599077650378,1.0,,,,,0,0,0.5,0.3333333333333333,0,0
L60917004374,do_not_disturb_media_team,Emily,tier1,11,37,team_lead,True,10744,14,22,cold_list,high,Realtor based in a major metro.,0.09243708202366539,0.15195502087184767,0.05951793884818228,0.08727536060183871,0.04329343664650259,0.13339640969873712,60.744,,,,,0,2,0.5,0.3333333333333333,0,0
L60917000153,sure_thing_inbound,Chen,tier1,8,5,team_member,False,0,0,7,inbound_form,mid,Chen is a realtor in a major metro.,0.24653701397257796,0.27121765236265766,0.024680638390079696,0.11082546168626659,0.07837944621826373,0.038702452715693586,25.0,,,,,0,2,0.5,0.3333333333333333,0,0
L60917000836,hidden_gem_sparse_bio,Wei,tier2,9,9,solo,False,0,0,10,webinar,mid,Wei is a realtor in a mid-size metro.,0.039630483096041176,0.1920783192109167,0.15244783611487553,0.06177409547468502,0.07783849294221261,0.0956724911520896,9.0,,,,,0,2,0.5,0.3333333333333333,0,0
L60917000493,ambiguous_team_member,Robert,tier2,12,17,team_member,False,0,0,11,cold_list,high,"Robert has been licensed for 12 years, working in a mid-size metro. Keeps up an active social media presence. Added from an outreach list.",0.024972718479861062,0.03278260776878193,0.00780988928892087,0.14647889582025103,0.09794896576080114,0.051473520071361925,17.0,,,,,0,0,0.5,0.3333333333333333,0,0
L60917000099,persuadable_growth,Nina,tier2,15,5,solo,False,0,0,7,webinar,mid,"Based in a mid-size metro, Nina has 15 years of experience. Closed 5 deals in the last 12 months. Mentioned wanting help building out a YouTube presence. Signed up after a webinar.",0.01630850349432077,0.1947872439389544,0.17847874044463363,0.08654308009190578,0.09898027385209453,0.05332323167654916,5.0,,,,,0,2,0.5,0.3333333333333333,0,0
L60917001552,lost_cause_parttime,Michael,tier2,2,2,solo,False,0,0,2,webinar,low,"Michael has been licensed for 2 years, working in a mid-size metro. Shares listings and updates on social media often. Attended one of our marketing webinars.",0.014970811643823696,0.005,-0.009970811643823695,0.08186627298690158,0.09151349789046664,0.06935550722323017,2.0,,,,,0,1,0.5,0.3333333333333333,0,0
L60917000382,hidden_gem_sparse_bio,Priya,tier1,19,10,team_member,False,0,0,9,cold_list,mid,Priya is a licensed agent with 19 years in the business.,0.02715949949324931,0.16306104391713558,0.13590154442388627,0.08298433212677271,0.11355483218246425,0.07407482863370485,10.0,,,,,1,1,0.5,0.3333333333333333,0,0
L60917004494,hidden_gem_sparse_bio,Emily,tier1,7,19,solo,False,0,0,17,cold_list,high,Emily is a realtor in a major metro.,0.034809317045171054,0.1410442080235163,0.10623489097834525,0.12629712097803164,0.1184828178703306,0.07104878194306925,19.0,,,,,0,1,0.5,0.3333333333333333,0,0
L60917002094,lost_cause_parttime,Maria,tier2,16,1,solo,False,0,0,3,cold_list,low,"Maria has been licensed for 16 years, working in a mid-size metro. Closed 1 deals in the last 12 months.",0.030888705087097238,0.005,-0.025888705087097237,0.1126217083760979,0.09155996184377703,0.08383607126941346,1.0,,,,,0,0,0.5,0.3333333333333333,0,1
L60917002942,do_not_disturb_media_team,Aisha,tier2,13,16,team_lead,True,9715,17,25,cold_list,high,Aisha is a licensed agent with 13 years in the business.,0.0968113399044993,0.11739731381252633,0.020585973908027022,0.13403133002873716,0.121960625106799,0.12950531935209167,45.715,,,,,1,2,0.5,0.3333333333333333,0,0
L60917005028,do_not_disturb_media_team,Andre,tier2,21,37,team_lead,True,29974,10,16,webinar,high,"Andre has been licensed for 21 years, working in a mid-size metro. Closed 37 deals in the last 12 months. Attended one of our marketing webinars.",0.11686358167924717,0.04589632176424363,-0.07096725991500354,0.09157771286899567,0.09790944476757224,0.14327159181769997,79.974,,,,,0,0,0.5,0.3333333333333333,0,1
L60917000087,sure_thing_inbound,Grace,tier2,19,6,team_member,True,493,6,10,inbound_form,mid,"Grace has been licensed for 19 years, working in a mid-size metro. Closed 6 deals in the last 12 months. Mentioned wanting help building out a YouTube presence. Shares listings and updates on social media often. Reached out directly through our website.",0.2791473309488699,0.29686960047021305,0.017722269521343148,0.12679001102525134,0.08457544269465342,0.08848979552451224,46.492999999999995,,,,,0,0,0.5,0.3333333333333333,1,0
